[info] | 2021-10-17T08:16:37.460Z - activate - Git extension activated successfully  
[info] | 2021-10-22T06:34:41.179Z - sendMessage - called successfully - "application_data" 
[info] | 2021-10-22T06:34:49.900Z - receiveMessage - extension message receiver - {"action":"is_stash","data":{"currentProject":"ischoolconnect-b2c-site","from":"refresh"}} 
[info] | 2021-10-22T06:34:49.901Z - changesIsStashed - called successfully - {"data":{"currentProject":"ischoolconnect-b2c-site","from":"refresh"},"sendReturnResponseToWeb":true} 
[info] | 2021-10-22T06:34:49.903Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:34:49.904Z - changesIsStashed - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git status" 
[info] | 2021-10-22T06:34:49.983Z - changesIsStashed - sending start refreshing action to extension  
[info] | 2021-10-22T06:34:49.984Z - sendMessage - called successfully - "start_refreshing" 
[info] | 2021-10-22T06:34:49.988Z - receiveMessage - extension message receiver - {"action":"refresh_data","data":{"currentProject":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:34:49.988Z - refreshData - called successfully - {"currentProject":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:34:49.989Z - changesIsStashed - called successfully - {"data":{"currentProject":"ischoolconnect-b2c-site"},"sendReturnResponseToWeb":false} 
[info] | 2021-10-22T06:34:49.990Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:34:49.991Z - changesIsStashed - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git status" 
[info] | 2021-10-22T06:34:50.034Z - addAndRefreshDataToStorage - called successfully - {"dataToAdd":{"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-3321","status":"The branch is up to date.","id":1634201600664,"project_name":"ischoolconnect-b2c-site"},"refresh":true,"refreshApplicationData":{"last_refreshed_on":"Sun Aug 15 2021 17:30:46 GMT+0530 (India Standard Time)","current_branch_details":{},"status_details":[{"id":"merging","name":"Merging","is_deletable":false,"is_mergable":false,"currently_is_checked":false},{"id":"merge_conflicts","name":"Merge Conflicts","is_deletable":true,"is_mergable":false,"currently_is_checked":false},{"id":"ready_to_merge","name":"Ready to Merge","is_deletable":true,"is_mergable":true,"currently_is_checked":false},{"id":"up_to_date","name":"Up to Date","is_deletable":true,"is_mergable":false,"currently_is_checked":false}],"branch_data":{"agents-dashboard":{"merging":[],"merge_conflicts":[],"ready_to_merge":[{"is_checked":false,"parent_branch":"develop","child_branch":"feature-one-edu-changes","status":"The source branch is 46\n commits behind the target branch","id":1634832376592},{"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-2866","status":"The source branch is 9\n commits behind the target branch","id":1634884378630},{"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-3574","status":"The source branch is 9\n commits behind the target branch","id":1634884440646}],"up_to_date":[{"is_checked":false,"parent_branch":"feature-one-edu-changes","child_branch":"support-student-profile-as-common-module","status":"The child branch is up to date.","id":1634832376626}]},"frontend-client-config":{"merging":[],"merge_conflicts":[],"ready_to_merge":[],"up_to_date":[{"is_checked":false,"parent_branch":"develop","child_branch":"refactor/ISA2-3233","status":"The branch is up to date."}]},"ischoolconnect-b2c-site":{"merging":[],"merge_conflicts":[],"ready_to_merge":[],"up_to_date":[]},"isc-partner-website":{"merging":[],"merge_conflicts":[],"ready_to_merge":[{"is_checked":false,"parent_branch":"develop","child_branch":"feature/11ty","status":"The source branch is 9\n commits behind the target branch","id":1634095594355}],"up_to_date":[{"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-3223","status":"The branch is up to date.","id":1634095594416}]},"access-control-lists":{"merging":[],"merge_conflicts":[],"ready_to_merge":[],"up_to_date":[]},"backup_agents-dashboard":{"merging":[],"merge_conflicts":[],"ready_to_merge":[],"up_to_date":[]}},"projectsDetailList":["agents-dashboard","frontend-client-config","ischoolconnect-b2c-site","isc-partner-website","access-control-lists","backup_agents-dashboard"],"currentWorkspaceProjects":["agents-dashboard","ischoolconnect-b2c-site"]}} 
[info] | 2021-10-22T06:34:50.036Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:34:50.036Z - addAndRefreshDataToStorage - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git rev-list --right-only --count origin/feature/ISA2-3321...origin/develop" 
[info] | 2021-10-22T06:34:50.097Z - addAndRefreshDataToStorage - found while finding number of commits - {"stdout":"0\n","projectDetailsTemp":{"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1}} 
[info] | 2021-10-22T06:34:50.097Z - addAndRefreshDataToStorage - setting status to up to date - "0\n" 
[info] | 2021-10-22T06:34:50.098Z - addAndRefreshDataToStorage - data pushing to project - {"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-3321","status":"The child branch is up to date.","id":1634884490098} 
[info] | 2021-10-22T06:34:50.099Z - updateApplicationData - updated data successfully  
[info] | 2021-10-22T06:34:50.100Z - sendMessage - called successfully - "application_data" 
[info] | 2021-10-22T06:35:00.632Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"parent","branch_name":"develop","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:00.635Z - verifyBranch - called successfully - {"verifyFor":"parent","branch_name":"develop","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:00.636Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:00.637Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:00.638Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin develop" 
[info] | 2021-10-22T06:35:02.373Z - verifyBranch - output after the branch verification - {"stdout":"fe0f4e2cf6f9fd16128cadcde67f341cd44ec827\trefs/heads/develop\n","stderr":""} 
[info] | 2021-10-22T06:35:02.375Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:06.259Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:06.260Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:06.265Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:06.266Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:06.268Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature" 
[info] | 2021-10-22T06:35:06.767Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:06.770Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:06.771Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:06.774Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:06.774Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/" 
[info] | 2021-10-22T06:35:07.788Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:35:07.789Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:07.962Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/ISA2","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:07.963Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/ISA2","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:07.965Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:07.966Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:07.968Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/ISA2" 
[info] | 2021-10-22T06:35:08.251Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:35:08.254Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:08.477Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/ISA2-","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:08.480Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/ISA2-","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:08.481Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:08.483Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:08.483Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/ISA2-" 
[info] | 2021-10-22T06:35:09.075Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/ISA2-3","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:09.076Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/ISA2-3","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:09.078Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:09.078Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:09.080Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/ISA2-3" 
[info] | 2021-10-22T06:35:09.586Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:35:09.590Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:10.052Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:35:10.055Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:10.668Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:35:10.672Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:11.193Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/ISA2-35","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:11.198Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/ISA2-35","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:11.198Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:11.200Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:11.201Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/ISA2-35" 
[info] | 2021-10-22T06:35:11.931Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/ISA2-3578","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:35:11.932Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/ISA2-3578","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:35:11.936Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:35:11.936Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:35:11.939Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/ISA2-3578" 
[info] | 2021-10-22T06:35:12.726Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:35:12.730Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:13.533Z - verifyBranch - output after the branch verification - {"stdout":"eda073f221f306efe5d3a463ebe9f2905597e3e5\trefs/heads/feature/ISA2-3578\n","stderr":""} 
[info] | 2021-10-22T06:35:13.539Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:35:17.994Z - receiveMessage - extension message receiver - {"action":"is_stash","data":{"currentProject":"ischoolconnect-b2c-site","from":"add"}} 
[info] | 2021-10-22T06:35:17.997Z - changesIsStashed - called successfully - {"data":{"currentProject":"ischoolconnect-b2c-site","from":"add"},"sendReturnResponseToWeb":true} 
[info] | 2021-10-22T06:35:17.997Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:35:17.999Z - changesIsStashed - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git status" 
[info] | 2021-10-22T06:35:18.077Z - changesIsStashed - sending start add branch action to extension  
[info] | 2021-10-22T06:35:18.079Z - sendMessage - called successfully - "start_adding" 
[info] | 2021-10-22T06:35:18.081Z - receiveMessage - extension message receiver - {"action":"add_data","data":{"project_name":"ischoolconnect-b2c-site","parent_branch":"develop","child_branch":"feature/ISA2-3578","id":1634884490101,"is_is_checked":false,"project_details":false}} 
[info] | 2021-10-22T06:35:18.083Z - addAndRefreshDataToStorage - called successfully - {"dataToAdd":{"project_name":"ischoolconnect-b2c-site","parent_branch":"develop","child_branch":"feature/ISA2-3578","id":1634884490101,"is_is_checked":false,"project_details":false},"refresh":false} 
[info] | 2021-10-22T06:35:18.083Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:35:18.084Z - addAndRefreshDataToStorage - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git rev-list --right-only --count origin/feature/ISA2-3578...origin/develop" 
[info] | 2021-10-22T06:35:18.115Z - addAndRefreshDataToStorage - found while finding number of commits - {"stdout":"0\n","projectDetailsTemp":{"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1}} 
[info] | 2021-10-22T06:35:18.117Z - addAndRefreshDataToStorage - setting status to up to date - "0\n" 
[info] | 2021-10-22T06:35:18.117Z - addAndRefreshDataToStorage - data pushing to project - {"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-3578","status":"The child branch is up to date.","id":1634884518117} 
[info] | 2021-10-22T06:35:18.118Z - updateApplicationData - updated data successfully  
[info] | 2021-10-22T06:35:18.118Z - sendMessage - called successfully - "application_data" 
[info] | 2021-10-22T06:42:43.317Z - receiveMessage - extension message receiver - {"action":"delete","data":{"items":[{"is_checked":true,"parent_branch":"develop","child_branch":"feature/ISA2-3578","status":"The child branch is up to date.","id":1634884518117,"$$hashKey":"object:86"}],"sectionName":"up_to_date","currentProject":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:42:43.319Z - deleteData - called successfully - {"items":[{"is_checked":true,"parent_branch":"develop","child_branch":"feature/ISA2-3578","status":"The child branch is up to date.","id":1634884518117,"$$hashKey":"object:86"}],"sectionName":"up_to_date","currentProject":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:42:43.326Z - deleteData - successfully deleted the branch data  
[info] | 2021-10-22T06:42:43.327Z - updateApplicationData - updated data successfully  
[info] | 2021-10-22T06:42:43.330Z - sendMessage - called successfully - "application_data" 
[info] | 2021-10-22T06:43:09.876Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"parent","branch_name":"DEVELOP","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:43:09.880Z - verifyBranch - called successfully - {"verifyFor":"parent","branch_name":"DEVELOP","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:43:09.880Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:43:09.881Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:43:09.882Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin DEVELOP" 
[info] | 2021-10-22T06:43:13.212Z - verifyBranch - output after the branch verification - {"stdout":"","stderr":""} 
[info] | 2021-10-22T06:43:13.213Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:43:16.763Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"parent","branch_name":"develop","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:43:16.764Z - verifyBranch - called successfully - {"verifyFor":"parent","branch_name":"develop","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:43:16.767Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:43:16.767Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:43:16.769Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin develop" 
[info] | 2021-10-22T06:43:18.386Z - verifyBranch - output after the branch verification - {"stdout":"fe0f4e2cf6f9fd16128cadcde67f341cd44ec827\trefs/heads/develop\n","stderr":""} 
[info] | 2021-10-22T06:43:18.389Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:43:20.822Z - receiveMessage - extension message receiver - {"action":"verify_branch","data":{"verifyFor":"child","branch_name":"feature/ISA2-3578","project_details":false,"project_name":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:43:20.825Z - verifyBranch - called successfully - {"verifyFor":"child","branch_name":"feature/ISA2-3578","project_details":false,"project_name":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:43:20.826Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:43:20.828Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:43:20.828Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin feature/ISA2-3578" 
[info] | 2021-10-22T06:43:22.381Z - verifyBranch - output after the branch verification - {"stdout":"eda073f221f306efe5d3a463ebe9f2905597e3e5\trefs/heads/feature/ISA2-3578\n","stderr":""} 
[info] | 2021-10-22T06:43:22.382Z - sendMessage - called successfully - "verify_branch" 
[info] | 2021-10-22T06:43:25.429Z - receiveMessage - extension message receiver - {"action":"is_stash","data":{"currentProject":"ischoolconnect-b2c-site","from":"add"}} 
[info] | 2021-10-22T06:43:25.430Z - changesIsStashed - called successfully - {"data":{"currentProject":"ischoolconnect-b2c-site","from":"add"},"sendReturnResponseToWeb":true} 
[info] | 2021-10-22T06:43:25.432Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:43:25.433Z - changesIsStashed - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git status" 
[info] | 2021-10-22T06:43:25.515Z - changesIsStashed - sending start add branch action to extension  
[info] | 2021-10-22T06:43:25.516Z - sendMessage - called successfully - "start_adding" 
[info] | 2021-10-22T06:43:25.519Z - receiveMessage - extension message receiver - {"action":"add_data","data":{"project_name":"ischoolconnect-b2c-site","parent_branch":"develop","child_branch":"feature/ISA2-3578","id":1634884963334,"is_is_checked":false,"project_details":false}} 
[info] | 2021-10-22T06:43:58.961Z - addAndRefreshDataToStorage - called successfully - {"dataToAdd":{"project_name":"ischoolconnect-b2c-site","parent_branch":"develop","child_branch":"feature/ISA2-3578","id":1634884963334,"is_is_checked":false,"project_details":false},"refresh":false} 
[info] | 2021-10-22T06:43:58.964Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:43:58.965Z - addAndRefreshDataToStorage - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git rev-list --right-only --count origin/feature/ISA2-3578...origin/develop" 
[info] | 2021-10-22T06:43:59.020Z - addAndRefreshDataToStorage - found while finding number of commits - {"stdout":"0\n","projectDetailsTemp":{"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1}} 
[info] | 2021-10-22T06:44:33.722Z - addAndRefreshDataToStorage - normal merge with commits behind - 54 
[info] | 2021-10-22T06:45:11.720Z - addAndRefreshDataToStorage - data pushing to project - {"is_checked":false,"parent_branch":"develop","child_branch":"feature/ISA2-35781","status":"The source branch is 54 commits behind the target branch","id":1634885111720} 
[info] | 2021-10-22T06:45:11.722Z - updateApplicationData - updated data successfully  
[info] | 2021-10-22T06:45:11.729Z - sendMessage - called successfully - "application_data" 
[info] | 2021-10-22T06:45:31.940Z - receiveMessage - extension message receiver - {"action":"is_stash","data":{"currentProject":"ischoolconnect-b2c-site","from":"merge"}} 
[info] | 2021-10-22T06:45:31.944Z - changesIsStashed - called successfully - {"data":{"currentProject":"ischoolconnect-b2c-site","from":"merge"},"sendReturnResponseToWeb":true} 
[info] | 2021-10-22T06:45:31.944Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[command] | 2021-10-22T06:45:31.947Z - changesIsStashed - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git status" 
[info] | 2021-10-22T06:45:32.008Z - changesIsStashed - sending merge action to extension  
[info] | 2021-10-22T06:45:32.009Z - sendMessage - called successfully - "ready_to_start_merging" 
[info] | 2021-10-22T06:45:32.011Z - receiveMessage - extension message receiver - {"action":"merge","data":{"items":[{"is_checked":true,"parent_branch":"develop","child_branch":"feature/ISA2-35781","status":"The source branch is 54 commits behind the target branch","id":1634885111720,"$$hashKey":"object:128"}],"currentProject":"ischoolconnect-b2c-site"}} 
[info] | 2021-10-22T06:45:32.013Z - mergeData - called successfully - {"items":[{"is_checked":true,"parent_branch":"develop","child_branch":"feature/ISA2-35781","status":"The source branch is 54 commits behind the target branch","id":1634885111720,"$$hashKey":"object:128"}],"currentProject":"ischoolconnect-b2c-site"} 
[info] | 2021-10-22T06:45:32.013Z - searchProject - called successfully - "ischoolconnect-b2c-site" 
[info] | 2021-10-22T06:45:32.015Z - verifyBranchBeforeMerging - verifying the branches before merging - {"data":{"items":[{"is_checked":true,"parent_branch":"develop","child_branch":"feature/ISA2-35781","status":"The source branch is 54 commits behind the target branch","id":1634885111720,"$$hashKey":"object:128"}],"currentProject":"ischoolconnect-b2c-site"},"projectDetailsTemp":{"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1}} 
[info] | 2021-10-22T06:45:32.015Z - verifyBranch - called successfully - {"branch_name":"develop","project_name":"ischoolconnect-b2c-site","project_details":{"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1},"verifyFor":"child"} 
[info] | 2021-10-22T06:45:32.016Z - verifyBranch - project details info - {"uri":{"$mid":1,"fsPath":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","external":"file:///Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","path":"/Users/adityatoke/Documents/projects/ischoolconnect-b2c-site","scheme":"file"},"name":"ischoolconnect-b2c-site","index":1} 
[command] | 2021-10-22T06:45:32.017Z - verifyBranch - command executed is -  - "cd /Users/adityatoke/Documents/projects/ischoolconnect-b2c-site && git ls-remote origin develop" 
